Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.710308236014342,28.741663455244463,28.46842365161227,28.481861114501953,147544800
2015-06-15,28.242216260085787,28.497538303610035,28.15486933512914,28.42586898803711,175955600
2015-06-16,28.450511634318115,28.634164402025895,28.30269438651997,28.57817268371582,125976400
2015-06-17,28.605040531787125,28.640874331951473,28.385552311630196,28.510974884033203,131672400
2015-06-18,28.495301599403838,28.737184486222425,28.493061452575215,28.640878677368164,141628800
2015-06-19,28.60279790917806,28.627434392228153,28.309401967602728,28.35419464111328,218867600
2015-06-22,28.5535295552786,28.68119057500859,28.46170404713027,28.580406188964844,136157200
2015-06-23,28.551299965731452,28.58041504636622,28.416918464385088,28.45051383972168,121075600
2015-06-24,28.490819955158216,29.070894927614322,28.47066376085023,28.69239044189453,221123600
2015-06-25,28.86036204465747,28.936509936624756,28.555767059326172,28.555767059326172,127752400
2015-06-26,28.593845480559093,28.665514799575778,28.334044839897864,28.38779640197754,176267200
2015-06-29,28.098877978339047,28.325084952600964,27.879391444237662,27.890588760375977,196645600
2015-06-30,28.1235125809472,28.24669501133075,27.964496349099182,28.0921573638916,177482800
2015-07-01,28.421385360110072,28.430344236558376,28.21757476555584,28.35419464111328,120955200
2015-07-02,28.316128764810145,28.374360623948455,28.168309824397074,28.318368911743164,108844000
2015-07-06,27.982417625569116,28.271335055137612,27.962259721364557,28.21982192993164,112241600
2015-07-07,28.195181395875604,28.25341324455203,27.720371146535417,28.150388717651367,187787200
2015-07-08,27.87939184685628,27.915225651240178,27.44489564835654,27.451614379882812,243046400
2015-07-09,27.73829323252054,27.785326064619287,26.701327362004943,26.891698837280273,314380000
2015-07-10,27.31051342214001,27.738289141701422,27.147016898615483,27.610628128051758,245418000
2015-07-13,28.00257084751197,28.16606737571348,27.843554612538554,28.1436710357666,165762000
2015-07-14,28.228780708807676,28.302690176077444,28.004813868885748,28.132474899291992,127072400
2015-07-15,28.15710784190437,28.477380451002627,28.125752624963102,28.403470993041992,134596800
2015-07-16,28.60952109301468,28.79541567234173,28.522174169960014,28.78197479248047,144889600
2015-07-17,28.909639931490798,29.030580520629883,28.737184508909607,29.030580520629883,184658800
2015-07-20,29.332944512011633,29.780878302018724,29.272472493470865,29.579309463500977,235600800
2015-07-21,29.75399837833402,29.769674281274277,29.18736250239939,29.283666610717773,307025600
2015-07-22,27.32170865198835,28.10783257536967,27.32170865198835,28.045122146606445,461802400
2015-07-23,28.26461845453453,28.463948833151722,28.009296358132023,28.031694412231445,203998000
2015-07-24,28.06752189572776,28.161587550306,27.749489420497778,27.883869171142578,168649200
2015-07-27,27.568068222071908,27.68453189650098,27.35082189584112,27.49639892578125,177822000
2015-07-28,27.633031845092773,27.751735721697596,27.44714064136216,27.633031845092773,134472400
2015-07-29,27.581518423951334,27.65990648113944,27.38442649875668,27.545682907104492,148046800
2015-07-30,27.395619366212692,27.45161106714991,27.25899947922739,27.406818389892578,134513200
2015-07-31,27.458333054483976,27.467291932744207,27.079830273194275,27.167177200317383,171540000
2015-08-03,27.211972229365205,27.45161669011406,26.320583416018234,26.526634216308594,279904000
2015-08-04,26.298185624478727,26.360896065522866,25.364244323075575,25.67555809020996,496554400
2015-08-05,25.297052046399365,26.302664314819687,25.106680588053468,25.84577178955078,397250400
2015-08-06,26.091000281327553,26.210239723891853,25.674786517417267,25.902015686035156,211612000
2015-08-07,25.778278837903052,26.15399604657735,25.760279977058982,25.98975944519043,154681600
2015-08-10,26.2169903328047,26.99542304111473,26.2169903328047,26.93467903137207,219806400
2015-08-11,26.5049647841773,26.588208226766525,25.49705262517203,25.533048629760742,388331200
2015-08-12,25.317062597264584,25.967256290035216,24.66461861824317,25.926759719848633,404870000
2015-08-13,26.10675155218471,26.187744713326833,25.769280619581185,25.906518936157227,194143200
2015-08-14,25.719780902712788,26.167491794854577,25.650037469291767,26.088748931884766,171718000
2015-08-17,26.106751403327163,26.46897033957356,25.9852616623067,26.35873031616211,163538800
2015-08-18,26.1944908373532,26.421721719719006,26.099999399070054,26.21023941040039,138242800
2015-08-19,26.12024517613755,26.21473660844214,25.800773162270254,25.875017166137695,193146000
2015-08-20,25.665794762624067,25.726538787135937,25.114591101615744,25.344072341918945,274006400
2015-08-21,24.84460215978068,25.175323842311087,23.76919540737934,23.793943405151367,513102000
2015-08-24,21.34391251384925,24.477892689076736,20.698217502105816,23.200002670288086,648825200
2015-08-25,24.997594723719715,24.997594723719715,23.285492212156004,23.339487075805664,414406400
2015-08-26,24.09317251935836,24.72311890919554,23.63421358890838,24.678123474121094,387098400
2015-08-27,25.249570707409113,25.47679985248312,24.752362125777264,25.40480613708496,338464400
2015-08-28,25.236073478353163,25.492551224917044,25.09433631834652,25.488052368164062,212657600
2015-08-31,25.204574075221142,25.767025524606474,25.197824932463014,25.368810653686523,224917200
2015-09-01,24.78161195158818,25.170827405095967,24.153915909142547,24.234909057617188,307383600
2015-09-02,24.799614971644914,25.274322509765625,24.552134911744044,25.274322509765625,247555200
2015-09-03,25.308069728827025,25.37331431528775,24.756867890627888,24.831111907958984,212935600
2015-09-04,24.51613265325662,24.849102931095867,24.412641798443584,24.58362579345703,199985200
2015-09-08,25.14158760309295,25.323821380074396,24.819865205374594,25.267576217651367,219374400
2015-09-09,25.59379443542876,25.65228815762763,24.69612057404836,24.781614303588867,340043200
2015-09-10,24.808616491036158,25.48580875464576,24.72537474581717,25.326072692871094,251571200
2015-09-11,25.15058138902037,25.69503402709961,25.1438322456793,25.69503402709961,199662000
2015-09-14,26.22823305119162,26.297976472742427,25.84126622878316,25.942506790161133,233453600
2015-09-15,26.082008453644146,26.216996508789535,25.742287170296358,26.160751342773438,173364800
2015-09-16,26.153989469980914,26.219234036785103,25.971755770039653,26.189987182617188,148694000
2015-09-17,26.021252956443806,26.20798552076981,25.58479011133248,25.629785537719727,256450400
2015-09-18,25.24507616698898,25.71528657402858,25.16858357705424,25.524051666259766,297141200
2015-09-21,25.57354876059226,25.956016875835882,25.571300190063322,25.920019149780273,200888000
2015-09-22,25.508297736471206,25.688282888426293,25.314814298882453,25.512798309326172,201384800
2015-09-23,25.564550401345826,25.80978020010383,25.490308092057738,25.71978759765625,143026800
2015-09-24,25.47905611784562,25.985262530782947,25.28107378315788,25.872772216796875,200878000
2015-09-25,26.196746718559503,26.252991879520707,25.652292255940818,25.80752944946289,224607600
2015-09-28,25.614043377533406,25.776029699414288,25.29682159423828,25.29682159423828,208436000
2015-09-29,25.384556516859586,25.537543363426003,24.266402880163678,24.536378860473633,293461600
2015-09-30,24.786108636025755,25.094332630514373,24.462137786982964,24.815357208251953,265892000
2015-10-01,24.5386350340402,24.662375055975247,24.14266868031388,24.65337562561035,255716400
2015-10-02,24.300153958589345,24.975095727258328,24.196663093369313,24.833356857299805,232079200
2015-10-05,24.72086650705366,25.056088820595715,24.538632779190944,24.923349380493164,208258800
2015-10-06,24.889606107543727,25.139334740434297,24.69612263131381,25.042593002319336,192787200
2015-10-07,25.139330540006746,25.146079683043784,24.615127072030614,24.923349380493164,187062400
2015-10-08,24.790609302839105,24.790609302839105,24.34514702357151,24.635372161865234,247918400
2015-10-09,24.74786729780421,25.260822818069613,24.63312670517668,25.22482681274414,211064400
2015-10-12,25.362061104542605,25.366559960820734,25.071835955334286,25.107831954956055,121868800
2015-10-13,24.932349904270975,25.299067662591952,24.900852757738658,25.15058135986328,132197200
2015-10-14,25.038092078535033,25.0898366571712,24.648874871321997,24.79511260986328,177849600
2015-10-15,24.957100199993896,25.22032711296466,24.858108178104345,25.166332244873047,150694000
2015-10-16,25.148331017941146,25.197827024230406,24.86710526990286,24.98184585571289,156930400
2015-10-19,24.927847245147582,25.141578094938946,24.772610106299137,25.1370792388916,119036800
2015-10-20,25.049341561766585,25.686037132254842,24.93235239388829,25.596044540405273,195871200
2015-10-21,25.647790644481958,26.003260435541506,25.58029577198906,25.593795776367188,167180800
2015-10-22,25.72202744844518,25.985254287719727,25.670281165181553,25.985254287719727,166616400
2015-10-23,26.25523455766646,26.824436900679824,26.171992836664035,26.79068946838379,237467600
2015-10-26,26.565708750414164,26.576956750149606,25.854769254851234,25.935762405395508,265335200
2015-10-27,25.962767173950244,26.219244975861283,25.64554363573778,25.771533966064453,279537600
2015-10-28,26.306983155255754,26.840187826165888,26.111249403954748,26.833436965942383,342205600
2015-10-29,26.70519978900221,27.1529124734375,26.60845805054995,27.116914749145508,204909200
2015-10-30,27.220405899248842,27.272152199310536,26.87393552363094,26.88518524169922,197461200
2015-11-02,27.177657251136313,27.303645838259225,26.90992978703437,27.26314926147461,128813200
2015-11-03,27.175405343196985,27.782852242259345,27.15515619777989,27.575870513916016,182076000
2015-11-04,27.701865058420555,27.8571022463373,27.362145534337124,27.4476375579834,179544400
2015-11-05,27.53123362212002,27.72102718598081,27.153908137397007,27.32110595703125,158210800
2015-11-06,27.364033390526618,27.522193243292147,27.25332149359075,27.35273551940918,132169200
2015-11-09,27.330143259550265,27.52219501421261,27.12453543772521,27.24202537536621,135485600
2015-11-10,26.412809977348807,26.677163603583427,26.223016436899535,26.38343620300293,236511600
2015-11-11,26.29305978895489,26.530299556650416,26.03096436123828,26.23431396484375,180872000
2015-11-12,26.26820612880194,26.39473400623591,26.1303803806772,26.146196365356445,130102400
2015-11-13,26.028710175020755,26.11230995375228,25.366695150919607,25.382511138916016,183249600
2015-11-16,25.165599744219016,25.811798634532966,25.07974178929681,25.798242568969727,152426800
2015-11-17,25.965447914703173,25.99482169704837,25.603938362794544,25.687538146972656,110467600
2015-11-18,26.155237279128617,26.54611882638717,26.096491447747365,26.500930786132812,186698800
2015-11-19,26.58001361401769,27.056754903032566,26.381183801900182,26.837589263916016,173183200
2015-11-20,26.932484286707137,27.09516400197103,26.853404348402012,26.955080032348633,137148400
2015-11-23,26.94829770139527,27.052233294745136,26.512226398875583,26.6048641204834,129930000
2015-11-24,26.509964520647546,26.966369860320388,26.46251656878648,26.86017608642578,171212800
2015-11-25,26.9347463984076,26.93926623742914,26.64327883880447,26.668132781982422,85553200
2015-11-27,26.726875267894048,26.753989127179526,26.570973593675813,26.61842155456543,52185600
2015-11-30,26.659091806916738,26.9799331123637,26.604865811497337,26.729135513305664,156721200
2015-12-01,26.830803606608796,26.844359671547785,26.403770322901277,26.512222290039062,139409600
2015-12-02,26.512221915133768,26.686199457184305,26.227534212563103,26.272722244262695,133546400
2015-12-03,26.333736666870063,26.38796266755332,25.807287477288565,26.028711318969727,166278000
2015-12-04,26.04904283593171,26.94377945630228,26.008372911196087,26.894071578979492,231108000
2015-12-07,26.8827747703654,27.0816045509564,26.618419404174713,26.724613189697266,128336800
2015-12-08,26.55289826229715,26.796917829709056,26.403776342532094,26.713319778442383,137238000
2015-12-09,26.580007266474304,26.59130513697723,26.00159215203521,26.12360191345215,185445600
2015-12-10,26.218505062888177,26.42185472142567,26.098755187253175,26.24787712097168,116850800
2015-12-11,26.02644713348899,26.07163516968972,25.49773814611241,25.57229995727539,187544800
2015-12-14,25.346358823855457,25.45933064929182,24.80635363617469,25.414142608642578,257274800
2015-12-15,25.292127313228985,25.48643894849853,24.932876090323525,24.964508056640625,213292400
2015-12-16,25.095558783872654,25.303426508670157,24.58266750493335,25.15656280517578,224954000
2015-12-17,25.31020584948216,25.36217364527321,24.62333869934082,24.62333869934082,179091200
2015-12-18,24.607523072875654,24.745347109680957,23.907096398068227,23.956804275512695,385813200
2015-12-21,24.239234278344792,24.25957010304492,23.852870847174742,24.250532150268555,190362400
2015-12-22,24.266349614491677,24.338651517292526,24.051702101560817,24.22793960571289,131157600
2015-12-23,24.236977993402014,24.593969424437756,24.221162004625167,24.539743423461914,130629600
2015-12-24,24.62785701513054,24.62785701513054,24.390615501147582,24.40869140625,54281600
2015-12-28,24.309275527853192,24.331871271022415,23.990695890162716,24.135299682617188,106816800
2015-12-29,24.166925839582987,24.72500677484243,24.14433182566338,24.56910514831543,123724800
2015-12-30,24.532951769144628,24.560063892674286,24.216630445402554,24.248262405395508,100855200
2015-12-31,24.178228736483696,24.182746850682086,23.683411626823528,23.782827377319336,163649200
2016-01-04,23.184078401118814,23.807683366843445,23.046252634712044,23.803163528442383,270597600
2016-01-05,23.893535697187836,23.916129712422602,23.13888490070683,23.206666946411133,223164000
2016-01-06,22.7208971652435,23.129856420844877,22.56499718961815,22.75252914428711,273829600
2016-01-07,22.296123952762994,22.62374162188698,21.787750637617336,21.792268753051758,324377600
2016-01-08,22.26674872735222,22.39327662729139,21.8623093628314,21.90749740600586,283192000
2016-01-11,22.361643771729913,22.381977873213682,21.993354511488814,22.26222801208496,198957600
2016-01-12,22.718632880311702,22.75026485087717,22.332267752752042,22.585325241088867,196616800
2016-01-13,22.666670918870352,22.863242549804134,21.984321733336902,22.004655838012695,249758400
2016-01-14,22.13343700951727,22.702815902427748,21.6318418927481,22.48590850830078,252680400
2016-01-15,21.73577802597935,22.07695341364094,21.545986191028987,21.945905685424805,319335600
2016-01-19,22.235119321805147,22.2893453246434,21.577622357613844,21.839717864990234,212350800
2016-01-20,21.487234383225776,22.18540095058089,21.107649095103756,21.86907958984375,289337600
2016-01-21,21.930089186060137,22.115362902239465,21.4510897716426,21.758373260498047,208646000
2016-01-22,22.284823854453048,22.92424486296015,22.226079740600166,22.915206909179688,263202000
2016-01-25,22.93779589944244,22.94005581834511,22.415866680773057,22.46783447265625,207178000
2016-01-26,22.578542172811318,22.793187885754612,22.158286973231352,22.592098236083984,300308000
2016-01-27,21.6996275327327,21.832933453764117,21.089578666501193,21.107654571533203,533478800
2016-01-28,21.191253056427215,21.35619093937194,20.874931632771354,21.259035110473633,222715200
2016-01-29,21.417203219692638,21.993358612060547,21.31778744151202,21.993358612060547,257666000
2016-02-01,21.79678247424034,21.851008463300907,21.555022856737796,21.787744522094727,163774000
2016-02-02,21.55953467532109,21.69962030695213,21.301959147731427,21.347148895263672,149428800
2016-02-03,21.46464878218312,21.88038431011286,21.25678101821825,21.769672393798828,183857200
2016-02-04,21.776482652846905,22.11042231358637,21.62427940424917,21.94458770751953,185886800
2016-02-05,21.926418038273624,22.017286262241782,21.283529123337583,21.35849380493164,185672400
2016-02-08,21.156307354458367,21.740133243517647,21.135862919353222,21.58338737487793,216085600
2016-02-09,21.419822225783406,21.794652420007928,21.338041029473818,21.578840255737305,177324800
2016-02-10,21.790117372280967,21.887800413343935,21.376668584491327,21.415287017822266,169374400
2016-02-11,21.30624138125066,21.51750922210033,21.03363676519184,21.285795211791992,200298800
2016-02-12,21.39711000371494,21.467532040982,21.129049745940023,21.351675033569336,161405600
2016-02-16,21.585660743574064,22.001381645287527,21.492522082438995,21.953676223754883,196231600
2016-02-17,21.960491324435235,22.310332820097173,21.84236386001925,22.289888381958008,179452800
2016-02-18,22.453447926187096,22.464807102233163,21.828731373325958,21.867351531982422,156084000
2016-02-19,21.808290094934485,21.980939543472857,21.762856850503574,21.8173770904541,141496800
2016-02-22,21.878707345015354,22.01273833307323,21.790111324590146,22.008193969726562,137123200
2016-02-23,21.89915633531718,21.921872955477017,21.478892796275638,21.510696411132812,127770400
2016-02-24,21.34940277127564,21.894608501371707,21.199469982282494,21.83100128173828,145022800
2016-02-25,21.81964580519911,21.98093605041504,21.637909390021406,21.98093605041504,110330800
2016-02-26,22.08089233083262,22.26717140018661,21.940048237642483,22.0150146484375,115964400
2016-02-29,22.003656731636827,22.31487983681167,21.955951303807204,21.965038299560547,140865200
2016-03-01,22.183118094041166,22.891886338341294,22.13086830859153,22.837366104125977,201628400
2016-03-02,22.832827930191645,22.91915179564613,22.63518965947927,22.887348175048828,132678400
2016-03-03,22.84872640591726,23.105427515608564,22.819193238838924,23.057722091674805,147822800
2016-03-04,23.25536264559122,23.568856205395058,23.028192947225968,23.4007511138916,184220400
2016-03-07,23.25990068109275,23.359855883237056,22.935048007290668,23.141773223876953,143315600
2016-03-08,22.89415630455838,23.11678331690598,22.807832464308035,22.95094871520996,126247600
2016-03-09,23.014558458170693,23.07589523896485,22.778301796007497,22.971397399902344,108806800
2016-03-10,23.037277631026782,23.22582714453924,22.751043354527354,22.982755661010742,134054400
2016-03-11,23.225821390214843,23.234908382966164,23.05771635723203,23.230365753173828,109632800
2016-03-14,23.150862525065378,23.378032201182982,23.121329357943154,23.2894344329834,100304400
2016-03-15,23.616558509102784,23.89370578174272,23.591569706935772,23.757404327392578,160270800
2016-03-16,23.76422070767214,24.15040847599913,23.759676343432734,24.073171615600586,153214000
2016-03-17,23.970944559744034,24.186756801845057,23.84373008990236,24.03455352783203,137682800
2016-03-18,24.157220379324066,24.193568356192465,23.89597666154192,24.061809539794922,176820800
2016-03-21,24.064078610162333,24.454810645141407,23.88461439720489,24.05953598022461,142010800
2016-03-22,23.909611509797966,24.373037917112846,23.900524513595638,24.24355125427246,129777600
2016-03-23,24.189028827451093,24.323058109714424,24.05726999415798,24.10951805114746,102814000
2016-03-24,23.959581186759113,24.13677322109909,23.827822385215686,24.005014419555664,104532000
2016-03-28,24.079981967677302,24.12314475411954,23.86644195033169,23.89597511291504,77645600
2016-03-29,23.82781885548527,24.486611032445595,23.82554667423201,24.46162223815918,124760400
2016-03-30,24.681980836280882,25.084070321885175,24.67062166142668,24.888704299926758,182404400
2016-03-31,24.925056653556357,24.965947263784653,24.734233228101964,24.75922203063965,103553600
2016-04-01,24.71151409337506,24.988661341928605,24.579755281248477,24.98638916015625,103496000
2016-04-04,25.084073687141522,25.48616495985676,25.049997891174083,25.243093490600586,149424800
2016-04-05,24.87735336740687,25.15450066796434,24.856907193952903,24.94550323486328,106314800
2016-04-06,25.040914162054687,25.211291419149813,24.806927939783694,25.20674705505371,105616400
2016-04-07,24.977311829863144,25.084081883303387,24.561592529359444,24.65700340270996,127207600
2016-04-08,24.741051837327813,24.936416176747063,24.572945018388747,24.68425941467285,94326800
2016-04-11,24.75468335650307,25.127241538946148,24.722879736038465,24.766040802001953,117630000
2016-04-12,24.838729317078272,25.10224694955481,24.68425561507511,25.0886173248291,108929200
2016-04-13,25.17039941220403,25.520239168850683,25.17039941220403,25.452089309692383,133029200
2016-04-14,25.356678753868643,25.5315986341711,25.290799342720003,25.46571922302246,101895600
